Statistics,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,
ore_ont_7275.owl,6661,0,18782,12116,12116,0,0,0,5,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL
ore_ont_14066.owl,6785,0,19162,12372,12372,0,0,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_8705.owl,6326,5,22331,16002,10911,5088,3,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_2578.owl,6326,5,22331,16002,10911,5088,3,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9299.owl,4106,0,15678,11539,11528,0,11,0,33,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16105.owl,5352,0,24905,19550,6373,13177,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7439.owl,6785,0,19138,12347,12347,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_13000.owl,6785,0,19156,12365,12365,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_443.owl,39,2182,11391,11289,275,11008,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_1501.owl,6799,0,19148,12343,12343,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_12174.owl,247,2260,13889,13505,511,12919,75,34,104,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16666.owl,3790,2319,14565,10384,7254,2941,189,46,346,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15612.owl,2726,0,16818,14084,13461,620,3,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_3516.owl,2726,0,16818,14084,13461,620,3,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15063.owl,124,1605,12040,11871,268,11575,27,37,11,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_10053.owl,6139,0,18304,12165,12165,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_4503.owl,2721,0,16191,13462,13459,0,3,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_8779.owl,187,4354,11648,11398,385,11008,5,0,64,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_13852.owl,15318,1,27661,12343,12342,1,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_2128.owl,15321,1,27664,12344,12343,1,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_8347.owl,15320,1,27666,12346,12345,1,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_8882.owl,221,4355,11762,11479,465,11008,6,0,64,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7345.owl,23,2221,9972,9759,391,9284,80,30,160,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_947.owl,2729,0,16107,13369,13366,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2497.owl,6917,0,19335,12399,12388,0,11,0,19,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_9303.owl,726,2125,11295,10505,2405,8089,11,27,37,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_14280.owl,6885,0,19225,12322,12313,0,9,0,18,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6198.owl,6593,0,15081,8472,8470,0,2,0,16,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2792.owl,3829,2423,14984,10737,7378,3165,194,46,373,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4226.owl,6785,0,19138,12347,12347,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5721.owl,126,5574,13575,13372,251,13058,63,0,79,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_802.owl,1395,3764,13078,11596,1571,10016,9,49,39,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15066.owl,6977,0,19444,12440,12401,7,32,0,28,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_10806.owl,15320,0,27662,12343,12343,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_15871.owl,133,3347,15327,15182,155,15025,2,3,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_205.owl,5496,149,17893,12291,11953,223,115,0,107,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15793.owl,13861,0,20906,7044,7044,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_8864.owl,8463,0,14290,5804,5804,0,0,0,23,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_1666.owl,5946,0,16864,10916,10916,0,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_14995.owl,4742,0,15875,11132,11132,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6230.owl,6658,0,18775,12112,12112,0,0,0,5,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5002.owl,6728,0,18954,12221,12221,0,0,0,5,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15655.owl,1595,4807,20883,19222,1987,17223,12,26,41,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_13082.owl,206,1617,13370,13159,258,12900,1,2,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_10992.owl,3836,12278,23399,19560,7279,12278,3,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_11502.owl,3836,12278,23399,19560,7279,12278,3,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_14027.owl,15865,0,28456,12591,12591,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_15098.owl,211,6916,13348,13131,255,12870,6,0,7,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_15288.owl,39,2619,12984,12882,275,12601,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16800.owl,9810,0,16524,6690,6678,7,5,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4733.owl,15359,0,30434,15074,15074,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_10754.owl,130,3093,12432,12261,322,11931,8,10,33,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15344.owl,6133,0,20406,14265,14257,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4639.owl,2795,1,26028,23228,10550,12674,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7251.owl,6731,0,29333,22597,8410,14187,0,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7926.owl,14877,0,29746,14869,14869,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_6870.owl,15384,0,30768,15384,15384,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_3917.owl,5384,4892,24698,18728,10482,7936,310,53,534,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_10949.owl,1728,9486,18088,14881,5256,9486,139,379,1101,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_8148.owl,3878,3089,17186,12870,7486,5183,201,47,392,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16114.owl,18437,0,32322,13885,13885,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_12410.owl,18177,0,28580,10404,10404,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_6792.owl,458,3532,13314,12799,828,11939,32,0,59,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_1767.owl,1934,1,34403,32465,3520,28941,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_3077.owl,5580,5172,25860,19646,10964,8347,335,56,579,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9590.owl,23654,0,35517,11864,11864,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_699.owl,5632,5227,26039,19773,11014,8426,333,56,579,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6132.owl,402,3393,16204,15622,941,14498,183,18,163,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9899.owl,495,3393,16489,15814,1133,14498,183,18,163,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6009.owl,14388,0,29765,15377,15377,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_9884.owl,5492,0,12089,6598,6598,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_11378.owl,5803,5437,26784,20332,11258,8730,344,56,594,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_12191.owl,5823,5462,26875,20398,11287,8762,349,56,599,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_3562.owl,7041,11,29459,22399,12477,9912,10,0,19,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6453.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5965.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5974.owl,13735,0,27467,13732,13732,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_668.owl,322,2466,16643,16001,1435,14180,386,73,247,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_8989.owl,39,3041,15549,15447,275,15166,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4127.owl,2799,12674,26033,23230,10552,12674,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_3406.owl,5698,0,22177,16467,16464,0,3,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2658.owl,5700,0,22182,16470,16467,0,3,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15623.owl,1416,0,15839,14355,14303,0,52,24,45,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6622.owl,3520,0,30446,26861,26817,0,44,0,65,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_12269.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_13690.owl,6873,11,31773,24882,14341,10531,10,0,18,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4662.owl,8342,0,33367,25024,8339,16685,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9944.owl,8008,0,24682,16635,16592,0,43,0,39,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_5507.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15260.owl,7550,0,26515,18938,18925,0,13,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7858.owl,8342,0,33367,25024,8339,16685,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7234.owl,7557,0,26795,19211,19198,0,13,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7712.owl,5784,0,23550,17743,17728,0,15,0,23,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_5260.owl,5787,0,23562,17752,17737,0,15,0,23,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_257.owl,716,2871,16945,16189,924,15258,7,20,21,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_2232.owl,4161,0,17719,13547,13547,0,0,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_13230.owl,680,2888,16963,16243,879,15357,7,20,21,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_1734.owl,4198,0,17793,13584,13584,0,0,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_13723.owl,4136,0,17821,13674,13674,0,0,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11600.owl,4266,0,17921,13643,13643,0,0,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6910.owl,6132,0,22555,16414,16406,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_307.owl,4223,0,17860,13627,13627,0,0,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15491.owl,5440,0,21957,16493,16484,0,9,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_12284.owl,7081,0,34884,27798,12531,15267,0,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6035.owl,5636,0,23732,18067,18056,0,11,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6076.owl,5650,0,23796,18117,18106,0,11,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5617.owl,5836,0,23877,18015,18006,0,9,0,26,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_8995.owl,5677,0,23896,18190,18179,0,11,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_12676.owl,5677,0,23897,18191,18180,0,11,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_3238.owl,13078,0,26172,13085,13077,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11126.owl,12,297,21080,20979,149,20750,80,84,6,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_964.owl,17942,0,35876,17934,17934,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_2719.owl,7232,0,35670,28432,12772,15660,0,0,6,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9792.owl,5899,2465,25356,19279,8364,10889,26,0,178,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_935.owl,7045,0,28658,21585,21574,0,11,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_10080.owl,3535,161,32165,28509,28106,295,108,6,118,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16619.owl,5677,0,23898,18190,18180,0,10,0,31,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15878.owl,5677,0,23897,18189,18179,0,10,0,31,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_14407.owl,19925,0,39849,19924,19924,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_2656.owl,19929,0,39854,19926,19926,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_4938.owl,7361,9912,32081,24702,14777,9912,13,0,20,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_3919.owl,7045,0,28659,21584,21574,0,10,0,31,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_3480.owl,25111,0,38892,13781,13781,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_16746.owl,8577,0,27280,18688,18686,0,2,0,16,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6800.owl,14462,0,29816,15353,15353,0,0,0,1,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_8792.owl,9800,1,45349,35549,13044,22505,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_3797.owl,7911,0,25314,17402,17402,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7608.owl,29867,0,44945,15078,15078,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_10951.owl,334,4330,22425,22073,591,21476,6,0,19,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_13811.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_16632.owl,12,312,22940,22834,157,22592,85,89,6,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_2317.owl,9458,0,27786,18324,18324,0,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_8579.owl,14883,0,29753,14869,14869,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_1119.owl,21763,0,39385,17622,17622,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_12936.owl,23036,0,40565,17529,17529,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_2591.owl,13731,0,27462,13730,13730,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7823.owl,14548,0,29112,14555,14547,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_1508.owl,11659,0,28391,16707,16702,0,5,0,25,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_5487.owl,19892,0,39776,19884,19884,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_11906.owl,19895,0,39783,19888,19888,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_4178.owl,25173,0,39353,14180,14180,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_3680.owl,26490,0,41437,14947,14947,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_5548.owl,8222,661,24064,15815,8765,7049,1,25,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_786.owl,6362,0,21209,14685,14574,0,111,0,162,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11629.owl,6357,0,21244,14725,14565,0,160,0,162,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9855.owl,6361,0,21256,14732,14572,0,160,0,163,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9513.owl,25159,0,44839,19680,19680,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_1743.owl,7236,15660,35675,28434,12774,15660,0,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_6608.owl,8008,0,31385,23338,23295,0,43,0,39,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_1028.owl,7335,0,30715,23297,23221,0,76,0,83,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_6433.owl,15960,0,32342,16382,16382,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_15178.owl,19192,0,32270,13077,13077,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5368.owl,6104,6101,30571,24449,6148,18301,0,15,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_12802.owl,16206,0,30754,14547,14547,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2020.owl,8008,0,31357,23297,23273,0,24,0,52,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_12698.owl,15571,2,40740,25130,25090,2,38,0,39,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9151.owl,7647,7608,37197,28657,15988,12133,536,66,828,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16420.owl,7731,7728,37833,29187,16266,12363,558,67,849,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7226.owl,179,9053,25060,24783,313,24379,91,0,100,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_9577.owl,7782,7805,38329,29607,16481,12551,575,69,872,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4235.owl,24423,0,48845,24422,24422,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_13122.owl,7120,0,24406,17285,17283,0,2,0,1,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL
ore_ont_13752.owl,7124,0,24412,17287,17285,0,2,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5438.owl,9733,0,32280,22363,22274,0,89,0,184,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_4570.owl,6995,0,29897,22863,22847,0,16,0,39,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_4775.owl,435,5180,27199,26744,773,25965,6,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11081.owl,8729,0,35972,27205,27189,0,16,0,39,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2142.owl,5113,145,36961,31681,31288,216,177,0,170,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_589.owl,19136,0,38518,19382,19382,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_8377.owl,9166,3,56648,47481,11177,36303,1,0,1,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL
ore_ont_13052.owl,8223,4666,36789,28536,13270,15265,1,28,3,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_2491.owl,17935,0,35886,17942,17934,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_9739.owl,8022,22,46166,38119,16014,22079,26,0,25,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_239.owl,8022,22,46166,38119,16014,22079,26,0,25,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7536.owl,19444,0,41169,21723,21721,0,2,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_12221.owl,19448,0,41174,21725,21723,0,2,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_5188.owl,17986,0,35921,17934,17934,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_7716.owl,17268,0,42908,25634,25634,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2397.owl,9861,0,34771,24749,24678,0,71,0,162,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL
ore_ont_8441.owl,7802,22,50419,42596,19450,23122,24,0,21,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7174.owl,7802,22,50419,42596,19450,23122,24,0,21,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15733.owl,7802,22,50419,42596,19450,23122,24,0,21,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_2661.owl,35316,0,55705,20389,20389,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_12330.owl,25511,0,51797,26279,26273,0,6,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_2627.owl,39430,0,60393,20963,20963,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_12486.owl,29711,0,59411,29701,29701,0,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_8712.owl,19885,0,39786,19892,19884,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_1954.owl,6993,7860,23125,16132,8272,7860,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_1212.owl,119,33665,41020,40885,123,40757,5,0,17,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_12839.owl,39061,0,60220,21159,21159,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_11282.owl,30810,653,61623,30804,30143,653,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_12792.owl,11661,9,56854,45164,18028,27127,9,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_7706.owl,11596,9,56766,45144,18148,26987,9,0,26,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_13071.owl,25648,0,52111,26455,26449,0,6,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11553.owl,12454,39,41399,28760,28458,39,263,0,187,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_15074.owl,1159,0,21617,20442,20302,128,12,3,13,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_16542.owl,2622,12573,43149,40482,2876,37582,24,19,27,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_14223.owl,8026,22079,48323,40267,18158,22079,30,0,31,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL
ore_ont_7178.owl,30731,0,46736,16004,16004,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL
ore_ont_15790.owl,34944,0,56251,21307,21307,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL
ore_ont_16853.owl,214,11060,46721,44340,2372,40761,1207,1024,1144,0,OWL2_DL - OWL2_FULL,OWL2_DL
ore_ont_11085.owl,22643,9486,57551,33151,22831,9486,834,0,1758,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL
